id,domain,company_name,website,phone,email,contact_type,city,state,states_served_count,nationwide,description,min_loan_amount,max_loan_amount,max_ltv,max_arv,min_interest_rate,max_interest_rate,min_points,max_points,min_term_months,max_term_months,interest_only,nmls_id,aapl_member,year_founded,credit_check_policy,min_credit_score,no_credit_check,source,states_served,loan_products,display_loan_range,display_max_ltv,display_max_arv,display_interest_rate,display_points,display_term
211,nmhl.us,National Mortgage Lenders,https://nmhl.us,(800) 123-4567,info@nmhl.us,phone_email,Anytown,CA,3,False,"We provide hard money loans for real estate investors, specializing in fix and flip and rental properties.",50000,2000000,0.75,,0.08,0.12,2.0,4.0,6,24,True,123456,True,2010,,,False,brave_search,CA|FL|TX,fix_flip|rental,$50K – $2M,75%,,8% – 12%,2 – 4 pts,6 – 24 mo
442,nationalprivatelending.com,National Private Lending,https://nationalprivatelending.com,(800) 805-8209,info@nationalprivatelending.com,phone_email,Chicago,IL,51,True,"Offering quick and reliable funding solutions for residential real estate projects, whether you're building from the ground up, renovating properties for resale, or holding long-term rental investments.",50000,3000000,0.8,,0.04,,,,12,24,,,,,hard_pull,640,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|construction|fix_flip|multifamily|rental,$50K – $3M,80%,,4%,,12 – 24 mo
187,nelsonfunding.com,Nelson Funding,https://nelsonfunding.com,(801) 845-0092,,phone_only,Salt Lake City,UT,51,True,"Nelson Funding provides fast and flexible real estate financing solutions, specializing in bridge loans, construction loans, and private money lending.",500000,50000000,0.85,,0.08,0.12,,,6,36,True,,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|construction|multifamily,$500K – $50M,85%,,8% – 12%,,6 – 36 mo
52,newfundingresources.com,"New Funding Resources, LLC",https://newfundingresources.com,(240) 436-2340,,phone_only,Gaithersburg,MD,3,False,"New Funding Resources provides hard money loans for real estate investors in Maryland, Virginia, and Washington, DC, specializing in fix-and-flip, buy-and-hold, and bridge loans.",,,0.9,,,,,,6,18,,,,,none,,True,brave_search,DC|MD|VA,bridge|brrrr|fix_flip|refi|rental,,90%,,,,6 – 18 mo
443,newmexicohardmoneyloans.com,New Mexico Hard Money Loans,https://newmexicohardmoneyloans.com,(505) 895-5770,tim@newmexicohardmoneyloans.com,phone_email,Albuquerque,NM,1,False,"We fund asset-based loans FAST, focusing on real estate with bad or no credit.",50000,3000000,0.7,,,,,,6,24,,,,,none,,True,brave_search,NM,fix_flip,$50K – $3M,70%,,,,6 – 24 mo
7,newsilver.com,New Silver,https://newsilver.com,,,web_only,,,14,False,"New Silver offers hard money loans for real estate investors, specializing in fix and flip, ground up construction, and rental property loans.",100000,5000000,0.75,0.75,0.1025,0.1125,1.0,2.0,18,18,True,,,,hard_pull,650,False,brave_search,AZ|CA|CO|CT|FL|MA|NC|NJ|NY|RI|SC|TN|TX|WA,dscr|fix_flip|ground_up|rental,$100K – $5M,75%,75%,10% – 11%,1 – 2 pts,18 mo
100,newwaveloans.com,"New Wave Loans Residential, LLC",https://newwaveloans.com,(800) 418-6803,info@newwaveloans.com,phone_email,North Miami Beach,FL,1,False,New Wave Loans is a Florida-based licensed hard money lender originating commercial and residential property real estate loans.,200000,50000000,0.65,,0.0875,,1.75,,12,36,True,994227,,,none,,True,brave_search,FL,commercial|construction|fix_flip|rental,$200K – $50M,65%,,9%,1.75 pts,12 – 36 mo
445,nyprivatefinance.com,New York Private Finance,https://nyprivatefinance.com,(212) 850-4590,queries@nyprivatefinance.com,phone_email,New York,NY,1,False,"New York Private Finance provides tailored financing solutions, using illiquid assets as collateral, with transaction sizes ranging from $5MM to $30MM.",5000000,30000000,,,,,,,36,72,,,,,none,,True,brave_search,NY,bridge|refi,$5M – $30M,,,,,36 – 72 mo
34,newfi.com,Newfi,https://newfi.com,(888) 316-3934,,phone_only,,,51,True,"Newfi offers a variety of mortgage solutions including DSCR loans, allowing investors to qualify using rental income instead of personal income.",150000,3000000,0.8,,,,,,15,480,True,,,,hard_pull,640,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,cash_out|dscr,$150K – $3M,80%,,,,15 – 480 mo
165,newmarkinvestment.com,Newmark Investment,https://newmarkinvestment.com,(775) 358-4428,info@newmarkinvestment.com,phone_email,Sparks,NV,1,False,"Newmark Investment specializes in private money and hard money loans, offering flexible financing solutions for various property types including commercial and residential.",,,,,,,,,,,,379632,,,none,,True,brave_search,NV,commercial|construction|fix_flip|rental,,,,,,
436,mortgageguydan.com,"NEXA Mortgage, LLC",https://mortgageguydan.com,(425) 260-5562,dmellis@nexamortgage.com,phone_email,Chandler,AZ,51,True,"NEXA Mortgage, LLC offers a wide range of loan options including FHA, VA, USDA, Jumbo, Conventional, Commercial, Reverse Mortgage, Non-QM, and Hard Money Financing.",,,,,,,,,,,,1660690,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|fix_flip|refi|rental,,,,,,
427,makefloridayourhome.com,"Next Wave Mortgage, LLC",https://makefloridayourhome.com,(617) 529-9317,hello@makefloridayourhome.com,phone_email,Fort Lauderdale,FL,1,False,"Next Wave Mortgage specializes in finding the best rates and loan options for first-time homebuyers in Florida, offering personalized service throughout the loan process.",,,,,,,,,,,,2536820,,,none,,True,brave_search,FL,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|ground_up|multifamily|refi|rental,,,,,,
301,noblemortgage.com,Noble Mortgage,https://noblemortgage.com,(713) 680-8100,info@noblemortgage.com,phone_email,Houston,TX,1,False,"Fast, flexible hard money loans for real estate investors in Texas, specializing in various loan types including fix and flip, new construction, and commercial hard money loans.",50000,2000000,0.75,,0.0999,,,,6,12,True,292143,,2003,hard_pull,650,False,brave_search,TX,bridge|brrrr|commercial|construction|dscr|fix_flip|multifamily|rental,$50K – $2M,75%,,10%,,6 – 12 mo
302,nolalending.com,NOLA Lending Group,https://nolalending.com,(866) 872-5399,,phone_only,,LA,3,False,"NOLA Lending Group offers a variety of mortgage options including conventional, FHA, VA, USDA, and jumbo loans, as well as specialized programs for unique property types and first-time homebuyers.",,,,,,,,,,,,408902,,,,,False,brave_search,FL|LA|MS,commercial|fix_flip|refi|rental,,,,,,
303,norfolkcapital.com,Norfolk Capital,https://norfolkcapital.com,(617) 718-5363,,phone_only,Boston,MA,35,False,"Norfolk Capital provides fast and flexible hard money financing for real estate investors and developers in Boston, specializing in fix and flip, new construction, and DSCR loans.",100000,20000000,0.85,,,,,,12,,True,,,,soft_pull,,True,brave_search,AK|AL|AR|CO|CT|DC|DE|GA|HI|IL|IN|KY|LA|MA|MD|ME|MI|MO|MS|NE|NH|NJ|NM|NY|OH|OK|PA|RI|SC|TN|TX|WA|WI|WV|WY,bridge|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$100K – $20M,85%,,,,12 mo
457,residentialbridgeloanlenders.com,North Coast Financial,https://residentialbridgeloanlenders.com,(760) 722-2991,contact@northcoastfinancialinc.com,phone_email,,CA,1,False,North Coast Financial provides residential bridge loans that unlock the equity in your current home so you can purchase your next one without waiting.,,,0.7,,0.0995,0.1095,1.25,1.95,,11,,323044,,1981,none,,True,brave_search,CA,bridge,,70%,,10% – 11%,1.25 – 1.95 pts,11 mo
61,northcoastfinancialinc.com,"North Coast Financial, Inc.",https://northcoastfinancialinc.com,(760) 722-2991,contact@northcoastfinancialinc.com,phone_email,Oceanside,CA,1,False,"North Coast Financial is a direct hard money lender in California, offering various types of loans including bridge, fix and flip, and commercial loans.",,,0.7,,0.1,0.11,,,12,24,,323044,,1981,,,False,brave_search,CA,bridge|cash_out|commercial|fix_flip|refi|rental,,70%,,10% – 11%,,12 – 24 mo
123,northoakinvestment.com,North Oak Investment,https://northoakinvestment.com,(816) 249-1001,contact@northoakinvestment.com,phone_email,Kansas City,MO,1,False,"Kansas City’s trusted local hard money lender, invested in our clients’ success for 40+ years.",,,,,,,,,,,,,,1972,,,False,brave_search,MO,brrrr|dscr|fix_flip,,,,,,
444,northmarq.com,Northmarq,https://northmarq.com,(952) 356-0100,,phone_only,Minneapolis,MN,45,False,"Northmarq provides comprehensive capital markets services, including debt and equity financing for commercial real estate.",,,,,,,,,,,,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|MS|MT|NC|ND|NE|NJ|NM|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WA|WI|WV,bridge|commercial|multifamily,,,,,,
50,nwprivatelending.com,Northwest Private Lending,https://nwprivatelending.com,(503) 941-5473,,phone_only,Lake Oswego,OR,3,False,"Northwest Private Lending offers a variety of hard money loan options for real estate investors in Oregon, Washington, and Idaho, including fix and flip, bridge, and construction loans.",25000,2000000,,,0.01,,3.0,,1,120,True,1522364,,,none,,True,brave_search,ID|OR|WA,bridge|cash_out|construction|fix_flip|refi,$25K – $2M,,,1%,3 pts,1 – 120 mo
82,nqmf.com,"NQM Funding, LLC",https://nqmf.com,(888) 473-4858,,phone_only,Chicago,IL,2,False,"NQM Funding, LLC offers a comprehensive range of non-qualified mortgage products, focusing on flexible financing solutions for investors and self-employed borrowers.",,,0.9,,,,,,,,,75597,,,,,False,brave_search,GA|TX,cash_out|dscr,,90%,,,,
75,nvcapcorp.com,NV Capital Corporation,https://nvcapcorp.com,(702) 745-6787,,phone_only,Las Vegas,NV,1,False,"NV Capital Corporation is a private money lender specializing in hard money loans, bridge loans, and multifamily property financing in Nevada.",,,0.75,,,,,,12,36,True,1521580,,,none,,True,brave_search,NV,bridge|fix_flip|multifamily|rental,,75%,,,,12 – 36 mo
441,myoakleaf.com,Oak Leaf Community Mortgage,https://myoakleaf.com,(847) 599-7466,,phone_only,Lindenhurst,IL,1,False,Oak Leaf Community Mortgage offers a variety of mortgage programs including traditional and specialized portfolio loans for homebuyers and property investors.,,,,,,,,,,,,438265,,,,,False,brave_search,IL,fix_flip,,,,,,
446,oakwoodlending.com,"Oakwood Lending, LLC",https://oakwoodlending.com,(919) 890-8592,info@oakwoodlending.com,phone_email,Raleigh,NC,1,False,Oakwood Lending specializes in providing private money loans for experienced residential real estate investors in North Carolina.,,350000,0.7,500000.0,0.12,,2.0,,,12,,,True,2015,hard_pull,,False,brave_search,NC,brrrr|fix_flip,$350K,70%,50000000%,12%,2 pts,12 mo
271,coloradoloanpro.com,"Omni Fund, Inc.",https://coloradoloanpro.com,(303) 223-9843,,phone_only,Murrieta,CA,1,False,"Omni Fund, Inc. has been helping people achieve their homeownership goals since 2005, offering a variety of competitive loan options.",150000,4000000,0.85,,,,,,,,,4869,,2005,hard_pull,660,False,brave_search,CO,bridge|dscr,$150K – $4M,85%,,,,
166,onewesthardmoney.com,One West,https://onewesthardmoney.com,(314) 898-8687,loans@onewesthardmoney.com,phone_email,St. Louis,MO,1,False,"One West offers fast, flexible hard money loans for real estate investors, specializing in fix and flip, bridge loans, and other private lending solutions.",50000,100000000,0.9,0.7,0.1,0.12,1.5,5.0,6,72,True,,,,none,,True,brave_search,MO,bridge|brrrr|cash_out|commercial|construction|fix_flip|multifamily,$50K – $100M,90%,70%,10% – 12%,1.5 – 5 pts,6 – 72 mo
447,onyxcapitallending.com,Onyx Capital Lending,https://onyxcapitallending.com,,,web_only,Providence,RI,51,True,"Onyx Capital Lending specializes in providing tailored lending solutions for investors looking to purchase residential or commercial properties, offering a wide range of loan products.",100000,3000000,0.75,,0.0775,0.14,2.0,6.0,12,36,True,,,2016,hard_pull,580,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$100K – $3M,75%,,8% – 14%,2 – 6 pts,12 – 36 mo
76,optimuscapitalcorp.com,"Optimus Capital, Inc.",https://optimuscapitalcorp.com,(855) 219-5295,info@optimuscapitalcorp.com,phone_email,Gold River,CA,21,False,"Optimus Capital provides niche lending solutions for real estate investors, specializing in hard money loans for various investment projects.",,,0.9,,,,,,,,True,,,,hard_pull,650,False,brave_search,AL|CA|CO|CT|FL|HI|IL|MA|MD|MI|MO|OH|OK|PA|SC|TN|TX|VA|WA|WI|WV,bridge|construction|fix_flip|multifamily|rental,,90%,,,,
77,pacesfunding.com,Paces Funding,https://pacesfunding.com,(404) 814-1644,,phone_only,,,7,False,Paces Funding is a private hard money lender offering loans for the purchase or renovation of non-owner occupied residential or commercial properties throughout the Southeast.,25000,20000000,0.7,,0.11,0.14,2.75,4.5,0,12,True,,,,none,,True,brave_search,FL|GA|NC|SC|TN|TX|VA,bridge|commercial|construction|fix_flip|rental,$25K – $20M,70%,,11% – 14%,2.75 – 4.5 pts,0 – 12 mo
150,pacifichomeloans.com,Pacific Home Loans,https://pacifichomeloans.com,(866) 389-2778,info@pacifichomeloans.com,phone_email,Kihei,HI,10,False,"Pacific Home Loans specializes in condominium and resort property financing, offering flexible financing options for homes, condominiums, and investment real estate.",1000000,30000000,0.8,,,,,,,,True,278194,,,,,False,brave_search,AZ|CA|CO|HI|MT|NV|OR|TN|TX|WA,bridge|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$1M – $30M,80%,,,,
224,bestwashingtonlender.com,Pacific Northwest Capital Partners,https://bestwashingtonlender.com,(425) 677-4107,deanmiller@pnwms.com,phone_email,Issaquah,WA,5,False,Pacific Northwest Capital Partners is a private real estate lender specializing in hard money and bridge loans secured by commercial and residential investment real estate.,20000,15000000,,,,,,,12,36,True,,,1998,none,,True,brave_search,AZ|ID|MT|OR|WA,bridge|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$20K – $15M,,,,,12 – 36 mo
212,pacificprivatemoney.com,Pacific Private Money,https://pacificprivatemoney.com,(415) 926-4444,,phone_only,Novato,CA,10,False,"Pacific Private Money offers fast, flexible private money lending solutions for residential and investment real estate.",500000,2000000,0.75,,0.105,0.1075,,,11,24,True,945582,,2008,none,,True,brave_search,AZ|CA|CO|DC|GA|ID|MI|OR|TX|WA,bridge,$500K – $2M,75%,,10% – 11%,,11 – 24 mo
245,parkplacefinance.com,Park Place Finance,https://parkplacefinance.com,(866) 407-1599,marketing@parkplaceus.com,phone_email,Austin,TX,51,True,"Park Place Finance is a nationwide hard money lender specializing in various loan products for real estate investors, including bridge loans, fix and flip loans, and DSCR loans.",100000,5000000,0.8,0.75,0.0899,,1.0,3.0,12,24,True,367411,,2006,hard_pull,660,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|dscr|fix_flip|ground_up|refi|rental,$100K – $5M,80%,75%,9%,1 – 3 pts,12 – 24 mo
167,payettefinancial.com,"Payette Financial Services, LLC",https://payettefinancial.com,(208) 996-3861,loans@payettefinancial.com,phone_email,Boise,ID,10,False,Payette Financial is an entrepreneurial hard money lender specializing in financing difficult transactions that conventional banks avoid.,,,,,,,,,,,,,,2013,none,,True,brave_search,AZ|CO|ID|MT|NM|NV|OR|UT|WA|WY,bridge|commercial,,,,,,
156,calhardmoney.com,PB Financial Group Corp.,https://calhardmoney.com,(877) 700-3703,info@calhardmoney.com,phone_email,Los Angeles,CA,1,False,"PB Financial Group Corp. is a premier hard money lender in California, providing quick funding for various real estate needs since 2006.",,,,,,,,,1,60,True,357614,,2006,,,False,brave_search,CA,bridge|commercial|refi|rental,,,,,,1 – 60 mo
151,peakprivatelending.com,"Peak Private Lending, LLC",https://peakprivatelending.com,(201) 836-7300,,phone_only,Teaneck,NJ,4,False,Peak Private Lending is a family-owned private lending group offering fast and flexible funding for real estate investors in New Jersey and beyond.,,,0.75,,0.0899,,,,12,,,,,,none,,True,brave_search,FL|NJ|NY|PA,construction|fix_flip|rental,,75%,,9%,,12 mo
448,peakviewmortgage.com,PeakView Mortgage,https://peakviewmortgage.com,(719) 221-3897,info@peakviewmortgage.com,phone_email,Salida,CO,1,False,"PeakView Mortgage offers a variety of mortgage products including bridge loans, VA loans, and USDA loans, focusing on helping clients secure financing for home purchases and refinances.",,,,,,,,,,,,1764010,,,hard_pull,600,False,brave_search,CO,bridge,,,,,,
246,peersense.com,PeerSense,https://peersense.com,(317) 452-6990,,phone_only,Westfield,IN,1,False,"PeerSense is an institutional capital advisory firm placing senior debt for well-capitalized operators, acquirers, and sponsors who already have their equity in place.",500000,500000000,0.75,,0.0625,0.13,,,6,36,True,,,2022,hard_pull,680,False,brave_search,IN,bridge|dscr|fix_flip,$500K – $500M,75%,,6% – 13%,,6 – 36 mo
32,peerstreet.com,PeerStreet,https://peerstreet.com,(844) 733-7787,info@peerstreet.com,phone_email,,,51,True,PeerStreet is a real estate investment platform that allows investors to invest in real estate debt and earn returns from borrowers' loan payments.,1000,,,,,,,,,,,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,,$1K,,,,,
56,pimlicogroup.com,Pimlico Capital,https://pimlicogroup.com,(410) 855-4600,info@pimlicogroup.com,phone_email,Baltimore,MD,13,False,"Pimlico Capital provides real estate investors with hard money and DSCR rental loans, offering quick turnaround times and minimal documentation.",75000,3000000,0.8,,0.0625,0.0995,,,6,30,,,,,hard_pull,660,False,brave_search,AL|DE|FL|GA|IN|MD|NC|NJ|NY|OH|PA|SC|VA,bridge|dscr|fix_flip|rental,$75K – $3M,80%,,6% – 10%,,6 – 30 mo
